TARGET,ID,COMPANY,SALARY,JOBTIME
1,1458,ThoseGuys,147579,1.81600025274
1,1459,ThoseGuys,130483,4.14968198276
1,1460,SpeakTown,202153,0.962941907645
1,1461,HyperNet,299319,1.85213245079
1,1462,ThoseGuys,101913,4.2269332215
1,1463,Embeedo,15321,4.91060427326
0,1464,SpeakTown,1403,2.80257338971
1,1465,HyperNet,114469,4.76300571093
0,1466,ThoseGuys,202424,0.235741038233
1,1467,ThoseGuys,123837,2.02667537682
1,1468,SpeakTown,144551,2.71962593561
0,1469,SpeakTown,33134,1.51440922001
1,1470,SpeakTown,57966,3.83024750966
1,1471,Embeedo,75760,1.04405112211
1,1472,Embeedo,80910,3.39486450957
1,1473,Breaxit,207655,3.96809855933
1,1474,Embeedo,281513,2.63745570283
1,1475,SpeakTown,121943,2.7559582001
1,1476,Embeedo,29548,3.41747465309
1,1477,Breaxit,49829,3.54465598826
1,1478,Embeedo,183020,4.0351729848
0,1479,SpeakTown,53940,0.16552337061
1,1480,Breaxit,194469,1.48928133022
0,1481,Breaxit,22728,2.72575627234
1,1482,SpeakTown,246228,3.15783442548
1,1483,ThoseGuys,218213,1.15456413295
1,1484,HyperNet,100207,4.14383596251
1,1485,HyperNet,159485,1.28367784243
1,1486,Breaxit,121668,2.41534787527
1,1487,SpeakTown,184929,4.27459038674
1,1488,Breaxit,167203,2.25555076535
1,1489,ThoseGuys,180498,4.02082423433
1,1490,SpeakTown,51370,2.27513426045
1,1491,ThoseGuys,274288,1.13139712507
1,1492,ThoseGuys,85179,2.77712592198
1,1493,HyperNet,158675,1.03518578597
1,1494,SpeakTown,185999,3.54930811172
0,1495,Breaxit,5454,2.79292535452
1,1496,Breaxit,5726,3.88038220512
1,1497,Embeedo,102934,1.35478942023
0,1498,Breaxit,44917,2.30655581832
1,1499,Breaxit,172277,4.99704707125
1,1500,Breaxit,212771,1.56112399639
1,1501,HyperNet,131960,0.51653090708
0,1502,Breaxit,289382,0.0332545883751
1,1503,Embeedo,171858,4.09688518592
1,1504,Embeedo,159454,0.638917294303
0,1505,Embeedo,271705,0.0989526843622
0,1506,HyperNet,44811,1.36845424156
1,1507,Breaxit,190354,4.68237814346
1,1508,Embeedo,295407,1.24254046509
1,1509,ThoseGuys,231404,0.981099142
1,1510,SpeakTown,112798,4.979978178
1,1511,Embeedo,104208,2.38114934564
1,1512,Embeedo,298246,2.39745204729
1,1513,Breaxit,177886,2.49558651417
1,1514,Breaxit,56772,4.68378777633
1,1515,ThoseGuys,228409,3.5350776603
1,1516,ThoseGuys,288902,3.22414004657
1,1517,SpeakTown,163919,1.94466875096
1,1518,ThoseGuys,285811,0.313344643773
1,1519,Breaxit,232457,4.01976255546
1,1520,ThoseGuys,256728,3.95592883162
1,1521,SpeakTown,59343,4.44723121516
1,1522,ThoseGuys,241489,1.07685534223
1,1523,SpeakTown,83170,2.12064296653
1,1524,Embeedo,133061,2.07083792905
1,1525,ThoseGuys,145188,3.54207318892
1,1526,SpeakTown,121072,0.305927926443
1,1527,HyperNet,150809,3.05907800527
1,1528,HyperNet,125056,4.64898885111
1,1529,SpeakTown,78282,3.99745031282
1,1530,Embeedo,132822,0.962585489127
1,1531,ThoseGuys,141070,2.18481820334
1,1532,ThoseGuys,150739,2.09045052724
1,1533,SpeakTown,102651,0.509983876393
1,1534,HyperNet,227039,1.52532895184
1,1535,ThoseGuys,280136,4.97255016045
0,1536,Embeedo,203475,0.015161409794
1,1537,ThoseGuys,40846,3.9473064263
0,1538,Breaxit,44532,0.544523594244
0,1539,HyperNet,26652,1.18254028636
1,1540,Embeedo,104972,4.13561740018
1,1541,ThoseGuys,233417,3.53810099056
1,1542,Embeedo,87326,3.44346130763
1,1543,Embeedo,101734,4.50230630255
1,1544,ThoseGuys,220164,4.19385584377
1,1545,Breaxit,238215,2.54091412097
1,1546,HyperNet,296422,4.69949477058
1,1547,Embeedo,191067,3.47019489313
1,1548,Breaxit,230690,2.52389737037
1,1549,Embeedo,243798,0.623832066193
1,1550,Breaxit,135174,2.43253926414
1,1551,ThoseGuys,159224,3.05686000306
1,1552,HyperNet,84082,2.43871915959
1,1553,SpeakTown,127345,1.67393681187
1,1554,Embeedo,217022,1.65484124053
1,1555,SpeakTown,201980,1.75013636943
1,1556,HyperNet,264010,4.20037169667
1,1557,SpeakTown,140472,0.547181103862
1,1558,Breaxit,189093,1.13543258959
1,1559,Embeedo,175324,3.75048227989
0,1560,HyperNet,18904,1.91210132048
1,1561,Breaxit,57083,3.91170939462
1,1562,Embeedo,206019,1.03037867071
1,1563,Embeedo,186677,2.19316325627
1,1564,SpeakTown,34147,4.86934170549
1,1565,ThoseGuys,101146,3.00203059164
1,1566,Embeedo,222046,2.40862087303
1,1567,Breaxit,291648,3.40979516185
1,1568,SpeakTown,258657,1.59083996527
1,1569,SpeakTown,227630,4.80811255157
1,1570,ThoseGuys,255519,1.83399050648
1,1571,ThoseGuys,158839,2.37398654061
1,1572,HyperNet,175533,4.28093470268
1,1573,HyperNet,177728,3.30845152677
1,1574,Embeedo,200188,4.98060838407
1,1575,ThoseGuys,96959,3.74948386065
1,1576,HyperNet,261790,2.1826033125
1,1577,HyperNet,64713,2.17804712671
1,1578,Breaxit,122570,2.08955504752
0,1579,HyperNet,18360,2.83410983569
0,1580,ThoseGuys,18405,1.51717785262
1,1581,Breaxit,78965,0.801804404527
1,1582,SpeakTown,141708,3.28714909201
1,1583,HyperNet,223627,1.82042140019
1,1584,SpeakTown,198769,3.62734591684
1,1585,Breaxit,116500,4.18689635897
1,1586,Breaxit,199961,3.96796038411
1,1587,ThoseGuys,288850,3.81126526983
1,1588,ThoseGuys,259108,4.00598600111
1,1589,Breaxit,178905,3.40464816168
1,1590,Embeedo,259319,3.38338669825
0,1591,ThoseGuys,10214,2.83749989804
1,1592,ThoseGuys,263576,2.10237073754
1,1593,ThoseGuys,137209,3.74464377778
1,1594,SpeakTown,96867,2.65036949371
1,1595,ThoseGuys,92850,4.99961764516
1,1596,HyperNet,298398,4.16329180252
0,1597,Embeedo,41477,2.37246198091
1,1598,ThoseGuys,164546,2.08033199487
0,1599,SpeakTown,131422,0.0894330145786
1,1600,ThoseGuys,38936,3.39592064536
0,1601,Embeedo,27136,2.19655040466
1,1602,Breaxit,150867,2.08663696385
1,1603,Embeedo,153656,1.79473988321
0,1604,SpeakTown,80479,0.0373324446268
1,1605,Breaxit,209100,3.29997577662
1,1606,Breaxit,290753,2.48197176841
1,1607,SpeakTown,215777,3.07090825578
1,1608,SpeakTown,157541,1.85511204401
0,1609,HyperNet,72820,0.335890998777
1,1610,ThoseGuys,73113,4.11802321999
1,1611,HyperNet,114886,1.12340463535
1,1612,ThoseGuys,165295,4.33484885101
1,1613,Embeedo,297403,1.5221530135
1,1614,HyperNet,1920,3.14183621213
1,1615,HyperNet,116812,4.78708236693
0,1616,Embeedo,19638,2.96025953235
0,1617,SpeakTown,13898,0.636612240254
1,1618,Embeedo,293043,4.33451087143
1,1619,ThoseGuys,187246,0.934016631503
1,1620,Embeedo,111919,0.948066027335
1,1621,Breaxit,141911,1.1243344708
0,1622,HyperNet,83197,0.471611621245
1,1623,HyperNet,260384,3.24040032085
1,1624,Embeedo,225383,0.659201328546
1,1625,HyperNet,257497,4.78922255804
1,1626,SpeakTown,295762,0.310576445612
1,1627,Breaxit,266637,1.41943057085
1,1628,SpeakTown,263810,2.74302918386
1,1629,Breaxit,23258,4.09621293439
1,1630,Breaxit,219504,0.25929440364
1,1631,SpeakTown,109726,1.24541621197
1,1632,SpeakTown,257769,4.05599566374
1,1633,Breaxit,12047,3.44487524803
1,1634,HyperNet,160077,0.568772796029
1,1635,Breaxit,74120,4.4265955425
1,1636,Breaxit,83426,1.349763714
0,1637,ThoseGuys,159207,0.0986374378563
1,1638,SpeakTown,296220,2.43024498962
1,1639,ThoseGuys,249899,3.44926133661
1,1640,Embeedo,202774,2.8430480982
1,1641,Breaxit,233489,0.422105304659
1,1642,SpeakTown,182577,3.18557311956
1,1643,SpeakTown,84243,2.86505535318
1,1644,Breaxit,246988,3.1961595845
0,1645,SpeakTown,33179,0.64896247593
0,1646,ThoseGuys,24869,2.0332186345
1,1647,ThoseGuys,107567,2.05132222583
1,1648,ThoseGuys,129751,0.765214505538
1,1649,ThoseGuys,271543,1.58568529594
0,1650,Breaxit,32877,1.51450015526
1,1651,Breaxit,243094,1.57145316296
1,1652,Embeedo,159969,3.98674818463
1,1653,ThoseGuys,148554,3.47267002357
1,1654,SpeakTown,265658,1.96827310395
1,1655,ThoseGuys,205200,3.2037951426
1,1656,HyperNet,272139,1.77715440201
1,1657,ThoseGuys,75460,3.18015415444
1,1658,HyperNet,100696,0.257862535416
1,1659,HyperNet,150416,1.08122655875
1,1660,Breaxit,153066,3.32400523713
1,1661,Embeedo,154150,2.47561734892
1,1662,ThoseGuys,95378,3.4108731521
1,1663,SpeakTown,63372,4.07332974083
1,1664,Embeedo,87316,4.69945735111
1,1665,Breaxit,150979,2.89117436883
0,1666,HyperNet,35751,0.424411388093
1,1667,Embeedo,131471,0.781270602592
1,1668,Embeedo,287514,3.08792453245
1,1669,SpeakTown,159491,0.764326924144
0,1670,HyperNet,174356,0.177050481311
0,1671,HyperNet,27811,0.472135682124
1,1672,ThoseGuys,173244,4.8857647105
1,1673,SpeakTown,57388,4.38515609616
1,1674,ThoseGuys,172794,0.613169417239
1,1675,SpeakTown,100446,2.70751884504
1,1676,SpeakTown,271128,4.93133289171
1,1677,Breaxit,148970,2.48020032866
1,1678,SpeakTown,57043,2.37163874582
1,1679,ThoseGuys,164830,2.88384454606
1,1680,Embeedo,236932,0.722280487124
1,1681,Embeedo,266611,2.28193349884
0,1682,Embeedo,29687,0.706396594856
1,1683,Embeedo,123266,2.81226013787
1,1684,ThoseGuys,264451,3.21583632644
1,1685,HyperNet,173906,3.87089646102
1,1686,ThoseGuys,246986,0.341693686028
1,1687,HyperNet,92706,3.02371686607
0,1688,ThoseGuys,49384,1.41634516925
0,1689,Breaxit,27260,1.92162471468
1,1690,ThoseGuys,107575,2.47674278375
0,1691,Breaxit,810,0.604277345871
0,1692,ThoseGuys,115949,0.0229248344549
1,1693,Breaxit,71816,3.79275419726
1,1694,ThoseGuys,132552,0.483674289589
1,1695,Embeedo,63034,2.00183806103
1,1696,HyperNet,123983,1.18082695775
1,1697,Breaxit,261511,1.74748272969
1,1698,ThoseGuys,98505,4.67105627594
0,1699,Embeedo,30923,2.27417380778
1,1700,Embeedo,217504,0.584934094041
0,1701,SpeakTown,23323,0.977813297675
0,1702,SpeakTown,4375,0.482964835934
1,1703,HyperNet,60499,4.35889459968
0,1704,ThoseGuys,192490,0.0143222220208
1,1705,SpeakTown,156334,4.47590102645
1,1706,ThoseGuys,261015,0.73419250178
0,1707,Embeedo,34173,1.55356057997
1,1708,Breaxit,270517,2.27822163931
1,1709,Embeedo,216970,0.51074631237
1,1710,Breaxit,200634,4.26021713696
1,1711,Breaxit,67891,2.22303755384
1,1712,HyperNet,228136,4.3775517697
1,1713,Embeedo,208788,1.95618965761
1,1714,ThoseGuys,106186,0.500422323374
1,1715,Embeedo,265879,3.38526769298
1,1716,Embeedo,194908,3.31621821359
1,1717,Breaxit,77235,3.79406980657
0,1718,ThoseGuys,61130,0.423101582313
1,1719,SpeakTown,164757,3.20699195619
1,1720,SpeakTown,212402,1.63345080576
1,1721,SpeakTown,55163,2.72590591176
1,1722,ThoseGuys,141328,3.90557843858
1,1723,Embeedo,163553,2.14668149463
1,1724,Embeedo,185348,3.4633683121
1,1725,ThoseGuys,62899,1.19791408904
1,1726,SpeakTown,108712,3.83173358317
1,1727,HyperNet,164054,3.8669979881
1,1728,Embeedo,51106,3.47241524892
1,1729,SpeakTown,139370,2.55363256826
1,1730,ThoseGuys,80827,2.28327134475
1,1731,HyperNet,39123,4.48375391429
1,1732,ThoseGuys,294417,3.59907200656
0,1733,SpeakTown,10519,2.17859647546
1,1734,HyperNet,246684,3.21229227348
1,1735,ThoseGuys,40003,3.44088795412
1,1736,SpeakTown,240775,3.5433654017
1,1737,Breaxit,220935,0.773593528594
1,1738,Embeedo,39927,3.81920523848
1,1739,Breaxit,280086,0.363041082451
1,1740,HyperNet,193991,4.45697744772
1,1741,HyperNet,254485,3.35477332447
1,1742,ThoseGuys,104232,1.03316036154
1,1743,Breaxit,117101,3.75319436943
1,1744,Embeedo,147906,1.23367513998
1,1745,Breaxit,64526,3.47599402913
1,1746,Embeedo,254781,1.51729104895
0,1747,Embeedo,10311,0.166861055963
1,1748,Breaxit,197420,4.87108195548
1,1749,Embeedo,106182,2.89023845793
0,1750,ThoseGuys,20717,2.28981054046
0,1751,Breaxit,19047,0.0201736051856
1,1752,SpeakTown,210278,4.554474161
1,1753,Embeedo,116902,4.78020956419
1,1754,Embeedo,137766,3.93263850429
1,1755,SpeakTown,189776,1.45553295333
1,1756,ThoseGuys,126822,3.14699718323
0,1757,Embeedo,47444,1.95736865701
1,1758,HyperNet,234471,4.81437406491
1,1759,SpeakTown,197833,2.30563268201
0,1760,Embeedo,84984,0.431252673303
1,1761,Breaxit,96870,3.11357622579
1,1762,HyperNet,150655,0.44339171668
1,1763,Breaxit,179040,3.25694462519
1,1764,Breaxit,248896,2.74253582897
1,1765,Breaxit,299967,4.29645217515
0,1766,ThoseGuys,22346,2.47372356655
0,1767,ThoseGuys,85018,0.18177346055
0,1768,ThoseGuys,210663,0.149909431662
0,1769,Embeedo,25818,2.45977458781
1,1770,Embeedo,81272,4.49504558534
1,1771,ThoseGuys,105135,0.596618451873
1,1772,HyperNet,274549,4.46512725709
1,1773,HyperNet,237044,0.629135352941
1,1774,SpeakTown,141369,0.334498319502
1,1775,ThoseGuys,184105,1.34550106338
0,1776,Embeedo,46872,2.36793043192
1,1777,SpeakTown,210684,2.72299662012
1,1778,ThoseGuys,295932,1.32411704607
1,1779,SpeakTown,67981,3.34470515423
1,1780,Embeedo,274757,2.79287344617
1,1781,SpeakTown,65685,4.08344242512
1,1782,Embeedo,228818,4.38635326238
1,1783,Embeedo,241608,0.678393830242
1,1784,HyperNet,246387,1.96316395933
1,1785,Breaxit,295936,2.00654457967
1,1786,ThoseGuys,64876,2.60249139762
1,1787,HyperNet,265928,4.10237829875
1,1788,Embeedo,52714,0.904800414113
1,1789,Breaxit,149283,4.28273800422
1,1790,ThoseGuys,74865,1.93240562025
1,1791,ThoseGuys,253566,3.20433730897
1,1792,SpeakTown,178720,0.874075718262
1,1793,Breaxit,95807,1.05394399785
1,1794,SpeakTown,218323,1.34456810112
0,1795,Embeedo,217776,0.0705710581638
1,1796,Embeedo,142023,2.88087368324
1,1797,Breaxit,268355,0.882837790632
1,1798,SpeakTown,112184,2.98974181282
1,1799,HyperNet,102938,0.470671592562
1,1800,Embeedo,265508,4.39432438349
1,1801,Embeedo,232235,3.88323048331
1,1802,Embeedo,222589,4.66995664208
0,1803,ThoseGuys,5519,0.91186475554
1,1804,SpeakTown,105126,4.18125241038
1,1805,ThoseGuys,231889,2.99888848576
1,1806,Embeedo,496,3.2609153524
1,1807,Breaxit,28178,3.09901688532
1,1808,Embeedo,231121,4.1485068424
0,1809,ThoseGuys,78241,0.233193998785
1,1810,SpeakTown,292643,0.752241620611
1,1811,Breaxit,61377,4.73731623939
1,1812,HyperNet,254150,3.89441433203
0,1813,Embeedo,45772,2.57666835381
1,1814,HyperNet,237192,2.73349840995
1,1815,SpeakTown,42085,4.26891104847
1,1816,Breaxit,130930,4.53364118855
1,1817,Breaxit,282494,2.318374825
1,1818,SpeakTown,250248,1.48783587552
1,1819,Embeedo,148823,2.08136331145
1,1820,SpeakTown,60149,3.66912505795
0,1821,ThoseGuys,42097,1.69843355674
1,1822,HyperNet,129059,1.81311319841
0,1823,SpeakTown,32200,1.37765760237
1,1824,Breaxit,183044,2.6500829053
1,1825,HyperNet,246180,1.04166747202
1,1826,Embeedo,150435,3.34710856312
1,1827,SpeakTown,263044,0.593160350571
1,1828,SpeakTown,281873,3.61597926077
1,1829,HyperNet,84393,1.64135785234
1,1830,Breaxit,181441,0.329474329884
1,1831,Breaxit,119030,0.609715651757
1,1832,HyperNet,151698,4.78593462477
1,1833,ThoseGuys,236290,3.89306414855
1,1834,ThoseGuys,214968,0.316562444893
1,1835,Embeedo,193308,4.31595024768
1,1836,Breaxit,256307,4.52465934445
1,1837,Embeedo,86512,4.58129229516
1,1838,HyperNet,151132,4.7654107792
1,1839,Embeedo,25543,4.43402613841
1,1840,Embeedo,146835,4.66708919561
1,1841,Embeedo,110961,0.523083495617
1,1842,Embeedo,175906,1.88578907735
0,1843,Embeedo,18414,1.18076606507
1,1844,Breaxit,243510,3.03603512564
1,1845,ThoseGuys,178841,0.660247210421
1,1846,Embeedo,164351,2.69988880479
1,1847,Breaxit,135634,2.27344860154
1,1848,ThoseGuys,242217,4.42530905788
0,1849,Embeedo,5689,1.44634462557
1,1850,SpeakTown,249342,1.14633026128
1,1851,HyperNet,168976,4.28476883323
1,1852,Breaxit,172438,0.565453075953
1,1853,Embeedo,152589,4.14270645988
1,1854,ThoseGuys,296438,3.91610586151
0,1855,ThoseGuys,19060,0.256748187649
1,1856,Breaxit,200490,2.01768260822
1,1857,Breaxit,234153,2.23664458844
1,1858,ThoseGuys,126403,3.62846389574
0,1859,ThoseGuys,57764,0.678136216986
1,1860,HyperNet,215620,3.16696812446
1,1861,ThoseGuys,212133,2.82332705137
0,1862,ThoseGuys,50724,0.629596717653
0,1863,HyperNet,95121,0.690640316531
0,1864,ThoseGuys,46735,2.88697959868
1,1865,HyperNet,198340,3.24668389005
1,1866,Breaxit,188407,4.94726278492
1,1867,HyperNet,189471,2.07108341874
1,1868,Breaxit,179521,1.39998643565
1,1869,HyperNet,194579,2.22384169469
1,1870,Embeedo,68779,4.1226271596
1,1871,Breaxit,183709,3.57922245228
1,1872,ThoseGuys,271302,2.71254045856
1,1873,SpeakTown,128220,4.91610384146
1,1874,Embeedo,108375,2.86133533542
1,1875,HyperNet,109176,2.05535380251
1,1876,ThoseGuys,298137,0.797286358089
1,1877,SpeakTown,114506,1.20754182935
1,1878,HyperNet,209289,4.61195891115
0,1879,Embeedo,17106,0.580910704783
1,1880,Embeedo,272666,0.96643083285
1,1881,SpeakTown,192399,3.82330047163
1,1882,HyperNet,297479,1.9651586715
1,1883,ThoseGuys,196116,3.38030188247
1,1884,Embeedo,295145,3.54918919806
1,1885,HyperNet,96506,1.81905879198
0,1886,Embeedo,25491,2.61250864057
1,1887,HyperNet,95515,1.93885611867
1,1888,Embeedo,91323,2.16560418272
1,1889,Embeedo,283906,4.46485751937
1,1890,SpeakTown,174896,4.74582984256
1,1891,Breaxit,215243,3.63315708913
1,1892,Embeedo,172970,3.73429420826
1,1893,Breaxit,167559,2.08697848476
1,1894,SpeakTown,192220,2.57117692688
1,1895,SpeakTown,194679,3.25708294611
1,1896,ThoseGuys,86150,1.73485192623
1,1897,Embeedo,55539,0.821392963857
1,1898,SpeakTown,285929,2.15751161168
1,1899,SpeakTown,151270,4.1744341497
1,1900,Breaxit,277959,2.59626278951
1,1901,ThoseGuys,288617,0.895738179388
1,1902,ThoseGuys,113898,1.05255235514
0,1903,ThoseGuys,9295,2.42209990562
0,1904,HyperNet,46794,2.48887453489
1,1905,HyperNet,291675,2.83448598957
1,1906,HyperNet,80221,2.39338458203
1,1907,ThoseGuys,97276,3.78272428969
0,1908,ThoseGuys,41880,2.97947169149
1,1909,SpeakTown,153917,0.348127080945
1,1910,SpeakTown,174343,1.87420347612
1,1911,Breaxit,51547,4.19362610158
1,1912,ThoseGuys,85229,1.83088888394
1,1913,ThoseGuys,101408,2.70061721135
1,1914,HyperNet,57228,1.58245741524
1,1915,SpeakTown,94417,2.0044972953
1,1916,HyperNet,215678,4.82278604555
1,1917,ThoseGuys,84444,3.1966928835
1,1918,ThoseGuys,154503,3.16595584695
1,1919,ThoseGuys,277368,0.96161336929
1,1920,Embeedo,206750,0.831216680505
0,1921,Breaxit,25300,2.30086233967
1,1922,SpeakTown,72436,2.06920691634
1,1923,ThoseGuys,52769,3.76115856028
0,1924,ThoseGuys,87542,0.0896968598134
1,1925,ThoseGuys,192956,0.867100948447
1,1926,Breaxit,191736,4.52305065029
0,1927,Breaxit,145038,0.041317922571
1,1928,ThoseGuys,182378,3.90224981937
1,1929,ThoseGuys,161587,0.321797316907
0,1930,ThoseGuys,262267,0.00999206699949
0,1931,Breaxit,45561,1.13649657819
1,1932,Embeedo,195569,1.26208089392
1,1933,Embeedo,147781,2.32961896121
1,1934,ThoseGuys,139135,2.19241518978
1,1935,Embeedo,49627,3.67341188944
1,1936,Embeedo,266236,2.26242962887
1,1937,SpeakTown,292046,2.39593263098
1,1938,Embeedo,205010,4.46226981048
1,1939,SpeakTown,66224,1.13782828912
1,1940,SpeakTown,233436,3.17836241154
0,1941,SpeakTown,30437,2.94523118127
1,1942,HyperNet,135662,4.87616629575
1,1943,ThoseGuys,196818,4.72685110559
0,1944,HyperNet,27438,1.18931611822
1,1945,ThoseGuys,76286,1.30018558271
1,1946,SpeakTown,224448,4.4099045078
1,1947,Embeedo,68924,2.88070083129
1,1948,ThoseGuys,185889,4.55199362551
0,1949,Embeedo,102856,0.113187239201
0,1950,ThoseGuys,82718,0.413009300128
0,1951,HyperNet,33945,0.905663723408
1,1952,SpeakTown,165792,1.99056044902
1,1953,Embeedo,181669,0.742107371184
1,1954,HyperNet,287505,2.81572281732
1,1955,HyperNet,181204,0.947936680953
1,1956,HyperNet,155852,4.09763873634
1,1957,Embeedo,7527,3.10933315288
1,1958,HyperNet,131787,4.89584333485
1,1959,HyperNet,209102,0.63187659322
1,1960,ThoseGuys,107981,3.22770911555
1,1961,SpeakTown,275980,1.65687819378
1,1962,ThoseGuys,152751,4.13069145611
1,1963,ThoseGuys,212265,2.05279212768
1,1964,SpeakTown,187550,1.41141645473
0,1965,ThoseGuys,37962,2.63118089246
1,1966,SpeakTown,37509,4.1031809887
1,1967,HyperNet,13916,3.52767857608
1,1968,Embeedo,52185,1.81519114111
0,1969,Embeedo,249206,0.165630002835
1,1970,Breaxit,174340,2.9951246747
0,1971,Embeedo,213546,0.104939055858
1,1972,Breaxit,73417,3.67081909337
1,1973,HyperNet,104802,0.544744948503
1,1974,HyperNet,85852,2.75154196084
1,1975,SpeakTown,212261,2.80616651247
1,1976,Embeedo,133445,1.33883976017
1,1977,Breaxit,46918,3.87574321422
1,1978,HyperNet,74573,3.2834890581
0,1979,ThoseGuys,33344,1.86138698965
1,1980,ThoseGuys,221183,0.936079151319
0,1981,ThoseGuys,38541,2.74832749179
1,1982,ThoseGuys,227753,4.87051852894
1,1983,Embeedo,184524,3.36608235582
1,1984,Embeedo,284714,2.82772626239
1,1985,Breaxit,193961,1.92757383478
0,1986,Embeedo,44689,1.53348329332
1,1987,ThoseGuys,283118,2.36378643428
1,1988,ThoseGuys,166393,3.74515800574
1,1989,Breaxit,98540,4.25784453118
1,1990,Embeedo,187145,2.58990301208
1,1991,HyperNet,110575,1.33782524517
1,1992,SpeakTown,287347,3.17236637007
1,1993,HyperNet,139235,1.44418099862
1,1994,Breaxit,58733,2.64916532649
1,1995,ThoseGuys,289258,3.98246174425
1,1996,ThoseGuys,247769,1.36810553266
1,1997,ThoseGuys,74426,2.99035244452
0,1998,Breaxit,68435,0.0332223092845
1,1999,HyperNet,59099,4.29146348032
1,2000,HyperNet,203568,0.682232467957
1,2001,SpeakTown,162849,4.65290510602
1,2002,ThoseGuys,283711,0.41851910027
1,2003,Embeedo,246261,4.3741615662
1,2004,SpeakTown,227168,2.39730586533
1,2005,HyperNet,147972,0.978725407937
1,2006,HyperNet,30356,4.04005670624
1,2007,ThoseGuys,194440,1.96232457915
1,2008,SpeakTown,236334,4.80004108241
1,2009,ThoseGuys,93227,1.98298778561
1,2010,Embeedo,121351,3.4251250148
1,2011,Embeedo,63190,4.83525347048
1,2012,SpeakTown,91646,1.09586551998
1,2013,Breaxit,91274,4.35449871581
1,2014,Embeedo,83323,0.838175171229
1,2015,HyperNet,118792,0.283495876643
1,2016,Embeedo,154653,4.29424769504
0,2017,Embeedo,33935,0.198338374992
1,2018,Breaxit,142521,0.905227188649
0,2019,ThoseGuys,47960,2.36317808711
0,2020,SpeakTown,47501,2.08251923687
0,2021,Breaxit,256851,0.157185223043
1,2022,ThoseGuys,174136,4.66840528285
1,2023,Breaxit,275711,3.15969827877
1,2024,ThoseGuys,107383,1.80459694411
1,2025,ThoseGuys,255241,3.54428921
0,2026,ThoseGuys,10035,1.28571307608
1,2027,Breaxit,284255,2.70618867327
1,2028,ThoseGuys,293638,0.807385581346
1,2029,Embeedo,76585,2.07736912835
1,2030,HyperNet,92153,0.90111513284
1,2031,SpeakTown,245283,3.2463875403
0,2032,Breaxit,6675,2.721078964
1,2033,SpeakTown,181576,1.78234029773
1,2034,Breaxit,222995,3.79149067056
1,2035,ThoseGuys,168016,3.0780522189
1,2036,ThoseGuys,93909,1.24072501053
1,2037,Breaxit,265137,3.5879634711
1,2038,Embeedo,11632,3.50776429841
1,2039,Breaxit,249831,2.57589582909
0,2040,Embeedo,55215,0.385755997246
1,2041,SpeakTown,194965,4.75503871089
1,2042,Breaxit,169853,3.21316508181
1,2043,Embeedo,17724,3.78828165263
1,2044,ThoseGuys,147452,3.54369263471
1,2045,Breaxit,288447,3.64644478723
1,2046,Embeedo,207543,2.25062520313
1,2047,HyperNet,140209,1.6342353534
1,2048,Embeedo,276696,0.471969907291
1,2049,HyperNet,97938,4.44797109211
1,2050,HyperNet,169559,1.14693868473
1,2051,HyperNet,133033,4.09582274234
0,2052,ThoseGuys,38576,1.76522706608
1,2053,SpeakTown,141013,0.269381128938
1,2054,ThoseGuys,286245,2.02548275916
1,2055,HyperNet,287550,4.07726740232
1,2056,Breaxit,247063,2.78215064349
1,2057,SpeakTown,182934,3.77191924143
1,2058,ThoseGuys,170084,2.58901135252
0,2059,ThoseGuys,11205,1.10846915466
1,2060,HyperNet,220728,1.96819292644
0,2061,Breaxit,228332,0.247007391502
1,2062,ThoseGuys,147363,3.73862248145
1,2063,HyperNet,279656,0.801730305772
1,2064,Embeedo,60885,2.90726703461
1,2065,Breaxit,176188,3.61907119591
0,2066,HyperNet,241838,0.0219081350128
1,2067,Breaxit,277439,0.637484149124
1,2068,SpeakTown,231111,0.324839313255
1,2069,SpeakTown,184278,3.8771154
1,2070,Breaxit,192187,1.36673829032
1,2071,HyperNet,128530,1.90082704981
1,2072,ThoseGuys,275742,1.12972790333
1,2073,Embeedo,255848,1.72771301242
1,2074,SpeakTown,5019,4.58346455408
1,2075,SpeakTown,123285,3.61033590548
1,2076,Embeedo,192238,1.46331419145
1,2077,ThoseGuys,85282,3.79724772407
1,2078,Breaxit,20183,4.47288581042
1,2079,SpeakTown,263337,2.0220190676
0,2080,Breaxit,79445,0.359048101649
1,2081,Breaxit,225438,1.9622787569
1,2082,ThoseGuys,146643,1.00421477598
1,2083,Embeedo,36863,4.63349629966
1,2084,Embeedo,66331,3.71720310712
1,2085,SpeakTown,272857,0.954245531063
1,2086,HyperNet,282823,4.85017515703
1,2087,SpeakTown,215249,1.03486106682
1,2088,ThoseGuys,134307,0.504568482799
0,2089,HyperNet,23419,2.04295325982
1,2090,Embeedo,262931,1.59018501352
1,2091,SpeakTown,71941,3.26479659323
1,2092,HyperNet,286967,3.37882699367
1,2093,Embeedo,22268,3.20151335156
1,2094,Embeedo,264996,2.68616210956
1,2095,SpeakTown,205829,0.613063155053
0,2096,SpeakTown,46302,2.57911889381
1,2097,Breaxit,103616,3.73806254854
1,2098,Embeedo,236137,2.04807488439
0,2099,Embeedo,76048,0.0728121729941
1,2100,ThoseGuys,58885,3.52956251342
1,2101,ThoseGuys,219901,0.532540291838
